period_quarter,employee_id,employee_type,tenure_years,role_category,bureau_office,prior_cio_changes_experienced,cloud_migration_phase,legacy_systems_in_bureau,systems_migrated_in_bureau,it_om_budget_ratio_pct,security_incidents_quarter,employee_engagement_score,leadership_confidence_score,change_readiness_index,cultural_sentiment_score,change_resistance_index,digital_training_hours_quarter,innovation_ideas_submitted,participated_in_scrum,participated_feedback_session,is_change_agent,intrapreneur_assigned,quick_wins_experienced_count,digital_tool_adoption_score,collaboration_cross_bureau_index,communication_effectiveness_score,feedback_frequency_score,telework_adoption_score,blog_engagement_score,twitter_following_cio,transparency_perception_score,security_posture_score,years_since_last_training
2015-Q2,FCC_E042,federal_employee,12.9,administrative,Wireless_Telecommunications,3,migration,6,5,63.5,1,5.19,7.37,2.37,7.54,9.54,4,1,0,1,0,1,2,5.01,4.51,7.43,6.56,5.9,3.89,1,6.38,4.47,0.0
2015-Q2,FCC_E043,federal_employee,18.5,program_staff,Office_of_Communications,8,migration,6,4,63.5,1,5.98,4.9,3.63,6.36,8.02,4,1,0,1,1,0,1,5.41,3.49,3.88,4.14,4.59,4.39,1,6.42,6.63,0.04
2015-Q2,FCC_E044,contractor,21.8,administrative,Office_of_Media_Relations,5,migration,7,4,63.5,1,6.02,6.82,4.46,6.31,5.96,4,1,1,0,0,0,2,3.95,5.5,6.65,5.64,5.51,4.69,0,5.82,5.68,0.07
2015-Q2,FCC_E045,federal_employee,17.0,IT_staff,Office_of_Strategic_Planning,0,migration,8,3,63.5,1,8.26,7.65,7.19,8.1,2.86,8,2,1,0,0,0,2,5.88,5.44,4.96,5.33,5.74,7.33,0,6.68,8.27,0.04
2015-Q2,FCC_E046,contractor,17.6,field_operations,Public_Safety,2,migration,12,3,63.5,1,6.24,6.86,5.52,7.07,5.84,4,0,0,1,0,0,1,3.28,4.61,6.24,4.63,6.02,4.74,1,6.97,6.16,0.02
2015-Q2,FCC_E047,federal_employee,23.7,program_staff,Public_Safety,5,migration,9,5,63.5,1,6.37,8.01,4.57,5.22,6.7,5,1,0,0,0,0,3,5.95,4.48,4.19,5.61,4.42,5.41,0,4.85,3.69,0.19
2015-Q2,FCC_E048,federal_employee,16.6,policy_analyst,Office_of_Workplace_Diversity,4,migration,9,2,63.5,1,5.73,6.65,2.13,7.5,8.79,3,2,0,1,1,0,2,7.28,5.2,5.46,4.1,4.42,6.33,0,6.24,4.58,0.05
2015-Q2,FCC_E049,federal_employee,13.6,IT_staff,Office_of_General_Counsel,5,migration,6,2,63.5,1,5.82,5.62,5.8,6.18,4.89,4,0,1,0,0,0,1,7.09,3.93,5.82,4.16,5.89,2.9,1,5.6,5.77,0.05
2015-Q2,FCC_E050,federal_employee,19.5,program_staff,Wireline_Competition,9,migration,7,2,63.5,1,3.73,5.39,4.01,6.57,6.8,6,3,0,1,1,0,0,3.94,6.74,4.73,7.42,4.96,4.82,0,6.33,5.68,0.13
2015-Q2,FCC_E051,contractor,14.7,IT_staff,Wireless_Telecommunications,6,migration,11,4,63.5,1,6.7,5.71,5.85,7.9,5.77,9,3,1,1,0,1,0,6.32,3.96,5.48,5.08,6.36,3.47,0,4.61,4.61,0.79
2015-Q2,FCC_E052,contractor,14.2,policy_analyst,Office_of_Chief_Information_Officer,3,migration,7,2,63.5,1,5.96,6.55,4.37,5.25,6.87,10,1,0,0,0,0,2,5.51,7.5,6.89,2.92,3.51,3.85,0,4.63,6.52,0.37
2015-Q2,FCC_E053,contractor,22.4,policy_analyst,Wireless_Telecommunications,7,migration,10,4,63.5,1,3.99,6.8,4.63,2.9,6.4,3,1,0,1,0,0,1,6.85,5.31,4.7,4.35,4.6,6.81,0,6.68,7.82,0.02
2015-Q2,FCC_E054,contractor,14.5,program_staff,Enforcement_Bureau,8,migration,12,5,63.5,1,4.42,6.96,4.35,6.15,6.17,7,1,1,0,0,1,2,5.8,4.62,6.01,4.57,1.51,9.66,1,5.94,2.77,0.07
2015-Q2,FCC_E055,federal_employee,1.0,field_operations,Office_of_Communications,1,migration,11,2,63.5,1,4.32,7.14,6.59,8.52,4.54,3,2,1,0,0,0,0,7.45,5.58,6.0,6.11,5.56,5.43,1,7.58,3.59,0.19
2015-Q3,FCC_E001,federal_employee,9.4,program_staff,Office_of_Communications,1,migration,12,3,48.5,1,5.48,7.57,5.68,9.23,5.55,3,1,1,0,0,0,1,5.2,6.04,6.71,5.34,5.05,5.79,0,6.82,5.72,1.03
2015-Q3,FCC_E002,contractor,8.1,IT_staff,Office_of_Economics_Analytics,6,migration,9,6,48.5,1,7.97,7.52,5.02,6.52,5.82,9,1,0,0,0,0,2,5.51,6.78,5.07,7.2,6.43,6.0,1,6.78,5.11,0.24
2015-Q3,FCC_E003,contractor,19.9,program_staff,Wireline_Competition,8,migration,10,7,48.5,1,3.96,6.8,5.01,7.64,5.7,4,0,0,0,0,1,3,5.23,5.6,4.56,5.19,6.37,6.62,1,7.96,6.15,0.06
2015-Q3,FCC_E004,federal_employee,12.3,policy_analyst,Wireless_Telecommunications,5,migration,6,3,48.5,1,4.26,6.4,4.77,6.08,6.09,7,0,0,0,0,1,2,2.65,5.24,3.49,5.62,6.87,3.58,1,5.88,5.97,0.27
2015-Q3,FCC_E005,federal_employee,7.4,program_staff,Office_of_Communications,7,migration,8,6,48.5,1,4.61,5.49,5.42,6.33,5.96,6,1,0,1,0,0,4,3.88,5.94,5.81,5.71,7.07,5.69,1,7.25,6.57,0.06
2015-Q3,FCC_E006,federal_employee,10.2,administrative,Office_of_Media_Relations,7,migration,11,2,48.5,1,4.87,6.34,3.23,4.89,7.94,8,0,0,0,0,1,4,7.46,4.77,5.74,6.85,5.0,4.3,0,4.79,4.65,0.04
2015-Q3,FCC_E007,federal_employee,8.7,field_operations,Enforcement_Bureau,7,migration,6,3,48.5,1,4.48,7.42,5.39,5.96,6.11,4,0,1,1,0,1,1,5.33,8.34,5.45,6.48,6.52,3.47,0,6.5,2.24,0.19
2015-Q3,FCC_E008,contractor,16.7,program_staff,Enforcement_Bureau,2,migration,12,6,48.5,1,5.64,6.21,4.66,5.52,6.0,8,2,0,1,0,0,2,5.28,5.2,6.52,5.7,7.98,2.72,1,4.45,5.0,0.32
2015-Q3,FCC_E009,federal_employee,19.0,policy_analyst,Office_of_Managing_Director,3,migration,6,2,48.5,1,6.34,6.33,4.82,6.53,6.81,5,3,1,1,0,1,3,4.22,6.47,3.19,5.48,2.58,5.35,0,7.79,6.55,0.43
2015-Q3,FCC_E010,contractor,20.4,policy_analyst,Office_of_Managing_Director,2,migration,8,7,48.5,1,7.01,7.54,5.91,8.62,4.42,7,0,0,1,1,0,3,5.83,6.11,4.18,5.11,6.02,5.45,1,4.25,5.64,0.13
2015-Q3,FCC_E011,federal_employee,20.9,program_staff,Media_Bureau,3,migration,11,5,48.5,1,6.27,7.96,5.32,8.93,5.57,6,3,1,1,0,0,2,4.07,6.03,5.33,6.58,4.0,5.74,0,6.23,4.77,0.09
2015-Q3,FCC_E012,contractor,19.8,administrative,Office_of_Communications,2,migration,10,6,48.5,1,5.62,6.89,4.46,9.46,6.31,7,3,0,0,0,1,5,5.57,5.13,6.1,5.82,3.04,5.78,0,5.68,6.11,0.08
2015-Q3,FCC_E013,contractor,15.0,program_staff,Office_of_Communications,7,migration,11,3,48.5,1,3.97,7.01,3.69,7.07,6.9,2,1,1,0,0,0,2,6.71,5.06,4.8,6.24,7.52,4.56,1,5.84,5.71,0.18
2015-Q3,FCC_E014,federal_employee,11.8,program_staff,Media_Bureau,2,migration,5,4,48.5,1,6.06,6.21,4.94,8.08,5.77,5,3,1,0,0,0,4,6.31,6.36,9.19,4.18,4.92,6.4,1,5.98,6.97,0.63
2015-Q3,FCC_E015,federal_employee,6.5,IT_staff,Wireless_Telecommunications,3,migration,9,5,48.5,1,6.1,7.74,7.5,8.03,2.82,5,0,0,1,1,1,3,5.34,5.38,6.69,6.48,4.14,6.62,0,6.91,7.04,0.04
2015-Q3,FCC_E016,federal_employee,22.1,administrative,Office_of_Legislative_Affairs,2,migration,8,3,48.5,1,7.45,6.83,7.31,6.68,3.79,3,2,0,1,1,1,2,5.89,4.85,5.07,6.42,4.4,6.15,0,6.08,6.98,0.08
2015-Q3,FCC_E017,federal_employee,14.4,administrative,Office_of_Economics_Analytics,4,migration,8,3,48.5,1,6.0,7.51,4.32,4.25,6.4,6,0,0,0,0,0,2,5.86,5.09,6.37,5.38,5.14,5.02,0,6.1,6.8,2.1
2015-Q3,FCC_E018,federal_employee,13.0,IT_staff,Office_of_General_Counsel,6,migration,6,6,48.5,1,8.86,7.62,3.52,6.67,7.2,4,1,0,1,1,0,2,6.6,4.37,6.53,4.67,5.32,3.37,0,4.87,6.87,0.46
2015-Q3,FCC_E019,federal_employee,22.6,program_staff,International_Bureau,1,migration,7,6,48.5,1,6.83,8.62,4.29,5.13,7.23,8,1,0,0,0,0,3,6.42,7.54,6.02,6.31,4.61,2.88,0,7.88,8.4,0.0
2015-Q3,FCC_E020,federal_employee,10.1,policy_analyst,Public_Safety,1,migration,11,6,48.5,1,7.18,7.13,8.64,8.45,2.07,5,0,1,1,0,1,2,6.38,7.13,5.34,4.61,6.38,7.38,0,6.75,4.69,0.44
2015-Q3,FCC_E021,federal_employee,20.5,program_staff,Office_of_General_Counsel,3,migration,10,5,48.5,1,8.32,7.32,5.08,8.42,7.12,6,1,0,0,0,0,4,6.6,4.9,5.4,5.02,4.93,4.44,0,5.33,6.98,0.0
2015-Q3,FCC_E022,federal_employee,17.3,IT_staff,Media_Bureau,3,migration,7,3,48.5,1,8.31,7.0,5.09,9.46,5.56,7,1,0,0,1,0,4,6.17,6.8,6.57,6.58,7.21,5.87,1,5.96,6.38,0.12
2015-Q3,FCC_E023,federal_employee,9.3,administrative,Office_of_Communications,4,migration,5,2,48.5,1,5.86,7.49,5.88,7.86,5.58,9,0,1,1,0,0,2,5.87,6.56,6.61,4.17,4.1,6.15,0,5.65,4.51,0.06
2015-Q3,FCC_E024,federal_employee,15.0,policy_analyst,Media_Bureau,5,migration,11,6,48.5,1,5.85,6.02,4.33,6.6,5.65,7,2,1,0,0,0,2,5.0,5.26,5.55,4.64,7.76,6.51,0,3.93,7.0,0.13
2015-Q3,FCC_E025,federal_employee,21.3,program_staff,Administrative_Operations,2,migration,10,6,48.5,1,6.97,7.1,6.7,10.0,5.1,10,1,0,0,0,0,4,8.09,7.3,5.52,5.53,5.79,5.77,1,6.09,6.64,0.21
2015-Q3,FCC_E026,contractor,20.0,field_operations,Office_of_Strategic_Planning,8,migration,10,6,48.5,1,6.17,8.14,4.67,6.57,6.87,3,0,1,0,0,0,3,4.67,5.34,7.01,4.76,7.65,3.16,1,5.02,4.57,0.63
2015-Q3,FCC_E027,federal_employee,24.5,field_operations,Administrative_Operations,3,migration,9,7,48.5,1,6.4,6.6,6.82,8.22,3.72,4,2,0,1,0,0,0,6.2,5.12,7.07,5.89,4.5,3.63,0,5.17,6.88,0.44
2015-Q3,FCC_E028,federal_employee,17.5,program_staff,Wireline_Competition,1,migration,10,6,48.5,1,6.73,7.25,4.58,8.98,7.64,6,1,1,0,1,1,1,5.68,5.23,7.18,5.86,5.6,5.91,0,6.33,6.09,0.66
2015-Q3,FCC_E029,federal_employee,35.7,field_operations,Media_Bureau,2,migration,9,3,48.5,1,5.58,7.26,6.44,5.91,4.2,7,1,0,0,0,0,3,5.96,5.46,5.61,6.22,6.34,4.46,0,7.15,6.9,0.37
2015-Q3,FCC_E030,federal_employee,10.0,program_staff,Office_of_Communications,2,migration,10,3,48.5,1,4.96,8.02,5.89,8.56,5.94,4,0,1,0,1,0,0,3.16,6.74,7.07,5.29,6.01,5.54,0,4.25,5.78,0.0
2015-Q3,FCC_E031,federal_employee,13.1,administrative,Office_of_Managing_Director,4,migration,6,5,48.5,1,6.54,7.17,4.54,7.86,6.38,7,0,1,1,0,0,3,6.72,7.62,6.19,5.39,7.64,6.25,1,6.05,4.32,0.02
2015-Q3,FCC_E032,federal_employee,15.1,administrative,International_Bureau,6,migration,9,3,48.5,1,6.07,6.89,4.45,4.69,7.11,6,3,0,0,0,0,3,3.72,6.14,4.43,6.29,5.82,4.2,0,4.29,3.67,0.27
2015-Q3,FCC_E033,federal_employee,7.0,administrative,Wireless_Telecommunications,7,migration,10,5,48.5,1,4.3,4.46,6.14,5.61,4.55,8,2,0,1,0,0,2,6.86,6.17,5.66,5.38,6.22,6.9,0,6.45,7.92,0.32
2015-Q3,FCC_E034,contractor,21.2,IT_staff,International_Bureau,6,migration,6,5,48.5,1,6.6,9.13,6.47,7.77,4.31,6,1,1,1,0,0,4,5.71,7.16,5.69,4.89,7.37,5.98,0,5.75,7.77,0.11
2015-Q3,FCC_E035,contractor,20.5,field_operations,Wireless_Telecommunications,2,migration,8,3,48.5,1,7.06,5.93,4.39,7.9,6.35,3,0,1,1,0,0,3,6.16,7.34,6.35,5.75,2.31,6.11,0,7.79,7.12,0.02
2015-Q3,FCC_E036,contractor,16.1,program_staff,Office_of_Strategic_Planning,5,migration,11,5,48.5,1,7.68,5.65,4.59,4.98,5.95,15,1,0,0,0,0,2,6.02,3.21,4.49,6.64,5.9,2.88,1,8.19,6.21,0.03
2015-Q3,FCC_E037,federal_employee,12.3,IT_staff,Office_of_Communications,5,migration,10,4,48.5,1,6.86,8.05,5.83,7.98,3.92,6,2,1,0,0,0,4,7.16,6.36,6.18,4.79,5.18,4.91,1,7.09,5.62,0.08
2015-Q3,FCC_E038,federal_employee,6.5,IT_staff,Office_of_General_Counsel,4,migration,12,5,48.5,1,6.58,5.62,6.46,7.32,4.5,3,0,0,1,0,1,2,8.33,6.85,7.05,6.77,5.15,5.72,0,8.23,6.8,0.01
2015-Q3,FCC_E039,contractor,12.1,administrative,Consumer_Governmental_Affairs,4,migration,5,5,48.5,1,4.47,8.42,6.06,7.76,5.2,9,3,0,0,0,0,3,5.06,4.52,6.45,3.74,5.66,5.32,0,5.76,4.52,0.88
2015-Q3,FCC_E040,federal_employee,20.0,field_operations,Media_Bureau,3,migration,11,3,48.5,1,5.86,5.79,5.27,7.89,5.2,5,3,0,1,0,0,2,7.12,3.06,5.51,4.96,2.39,4.74,0,5.07,5.9,0.06
2015-Q3,FCC_E041,federal_employee,14.2,IT_staff,Office_of_Economics_Analytics,2,migration,12,6,48.5,1,7.06,7.31,6.5,9.33,4.2,7,2,1,1,0,0,2,4.76,5.72,4.17,4.36,5.31,4.09,1,4.38,5.34,0.03
2015-Q3,FCC_E042,federal_employee,12.9,administrative,Wireless_Telecommunications,3,migration,9,3,48.5,1,5.9,7.41,4.41,9.11,6.92,2,1,0,0,0,1,3,3.51,4.65,6.5,5.03,6.33,2.7,1,5.64,6.23,0.02
2015-Q3,FCC_E043,federal_employee,18.5,program_staff,Office_of_Communications,8,migration,6,3,48.5,1,5.65,7.23,3.08,7.86,7.89,6,2,0,0,0,0,2,7.44,4.83,5.61,5.3,5.3,7.05,0,6.12,5.7,0.08
2015-Q3,FCC_E044,contractor,21.8,administrative,Office_of_Media_Relations,5,migration,9,3,48.5,1,5.43,7.5,4.56,7.22,6.52,3,0,0,0,0,0,3,5.1,4.1,5.94,4.76,8.71,5.07,0,7.69,5.34,0.01
2015-Q3,FCC_E045,federal_employee,17.0,IT_staff,Office_of_Strategic_Planning,0,migration,12,4,48.5,1,7.95,7.9,6.98,9.44,3.99,6,2,1,0,1,0,4,7.63,5.65,5.23,4.76,5.94,5.3,0,5.31,5.14,0.66
2015-Q3,FCC_E046,contractor,17.6,field_operations,Public_Safety,2,migration,6,4,48.5,1,6.9,6.99,6.13,8.59,4.87,9,1,0,1,1,0,3,6.35,6.57,6.14,4.57,7.44,6.36,0,7.08,4.68,0.14
2015-Q3,FCC_E047,federal_employee,23.7,program_staff,Public_Safety,5,migration,7,5,48.5,1,5.8,5.07,4.04,7.05,6.67,4,1,0,1,1,0,3,5.78,6.9,6.58,5.02,5.21,6.77,0,6.43,5.91,0.23
2015-Q3,FCC_E048,federal_employee,16.6,policy_analyst,Office_of_Workplace_Diversity,4,migration,10,2,48.5,1,3.38,6.49,4.32,7.7,7.57,3,0,0,1,0,0,4,5.05,6.62,5.94,7.59,5.94,3.35,1,6.52,3.68,0.08
2015-Q3,FCC_E049,federal_employee,13.6,IT_staff,Office_of_General_Counsel,5,migration,5,2,48.5,1,8.29,7.64,7.2,7.95,3.88,8,4,1,1,1,0,3,7.34,3.69,5.49,6.11,5.43,6.79,0,5.55,7.18,0.27
2015-Q3,FCC_E050,federal_employee,19.5,program_staff,Wireline_Competition,9,migration,9,6,48.5,1,3.03,5.55,4.62,6.66,6.3,7,2,0,0,1,0,1,7.99,6.17,6.05,4.4,3.42,5.25,0,6.47,5.63,0.26
2015-Q3,FCC_E051,contractor,14.7,IT_staff,Wireless_Telecommunications,6,migration,5,5,48.5,1,6.94,7.58,5.01,7.1,6.07,6,1,0,1,1,0,3,5.49,3.42,5.08,6.91,4.93,5.57,1,6.26,3.66,0.75
2015-Q3,FCC_E052,contractor,14.2,policy_analyst,Office_of_Chief_Information_Officer,3,migration,10,7,48.5,1,4.71,8.14,5.62,9.51,5.95,5,2,0,0,0,0,2,5.68,5.18,6.03,8.34,4.84,5.02,1,6.78,5.22,0.45
2015-Q3,FCC_E053,contractor,22.4,policy_analyst,Wireless_Telecommunications,7,migration,11,4,48.5,1,5.71,6.93,5.82,6.22,5.45,8,1,0,0,0,0,2,3.5,7.12,5.11,6.17,7.06,3.56,1,7.5,6.12,0.09
2015-Q3,FCC_E054,contractor,14.5,program_staff,Enforcement_Bureau,8,migration,12,6,48.5,1,7.45,8.53,4.8,6.8,6.78,7,2,1,0,1,1,4,7.23,5.07,6.36,6.37,3.71,5.16,0,4.96,4.54,0.74
2015-Q3,FCC_E055,federal_employee,1.0,field_operations,Office_of_Communications,1,migration,6,3,48.5,1,6.38,7.16,5.54,7.89,5.29,5,2,0,1,1,0,3,6.19,5.21,5.64,5.01,3.57,4.18,0,7.13,5.83,0.48
2015-Q4,FCC_E001,federal_employee,9.4,program_staff,Office_of_Communications,1,migration,9,5,50.2,2,6.02,7.54,5.75,8.72,6.12,6,2,1,1,1,0,3,6.75,6.72,4.58,6.25,5.12,8.41,1,8.75,6.06,0.0
2015-Q4,FCC_E002,contractor,8.1,IT_staff,Office_of_Economics_Analytics,6,migration,10,4,50.2,2,6.74,7.45,7.54,7.25,3.03,5,0,0,0,0,0,1,6.64,4.78,6.97,5.29,5.95,6.76,1,6.46,6.72,0.13
2015-Q4,FCC_E003,contractor,19.9,program_staff,Wireline_Competition,8,migration,11,6,50.2,2,7.81,5.48,6.59,6.61,3.89,7,3,0,1,0,0,3,5.34,5.29,7.03,6.78,7.42,5.27,0,7.52,5.27,0.79
2015-Q4,FCC_E004,federal_employee,12.3,policy_analyst,Wireless_Telecommunications,5,migration,5,3,50.2,2,6.72,7.92,6.85,8.14,4.21,7,1,0,0,1,0,3,5.6,5.92,5.89,4.07,7.84,6.98,1,6.63,7.54,0.12
2015-Q4,FCC_E005,federal_employee,7.4,program_staff,Office_of_Communications,7,migration,5,3,50.2,2,4.46,7.25,4.3,6.56,6.98,3,4,1,1,0,1,4,4.68,7.71,6.33,7.77,8.91,7.42,1,6.83,5.72,0.14
2015-Q4,FCC_E006,federal_employee,10.2,administrative,Office_of_Media_Relations,7,migration,11,5,50.2,2,4.66,9.45,6.23,6.22,4.14,5,0,1,1,1,1,3,3.08,5.17,6.83,6.62,4.79,4.72,0,7.67,6.52,0.29
2015-Q4,FCC_E007,federal_employee,8.7,field_operations,Enforcement_Bureau,7,migration,7,5,50.2,2,7.04,6.96,5.39,6.12,5.44,3,1,0,1,0,0,2,7.63,5.11,5.77,5.44,10.0,6.61,0,7.39,7.57,0.56
2015-Q4,FCC_E008,contractor,16.7,program_staff,Enforcement_Bureau,2,migration,8,5,50.2,2,7.43,7.29,7.9,8.74,3.71,6,2,1,0,0,0,4,2.92,6.27,7.74,4.74,8.76,3.95,1,6.48,7.87,0.09
2015-Q4,FCC_E009,federal_employee,19.0,policy_analyst,Office_of_Managing_Director,3,migration,5,2,50.2,2,6.27,6.81,7.17,8.65,4.53,5,1,0,0,1,0,2,4.8,6.14,8.23,4.73,7.54,7.56,1,7.68,5.43,0.64
2015-Q4,FCC_E010,contractor,20.4,policy_analyst,Office_of_Managing_Director,2,migration,11,5,50.2,2,7.2,7.74,5.95,8.25,4.64,7,1,1,0,0,0,2,8.57,6.64,6.62,6.95,8.11,8.43,0,5.76,6.03,0.06
2015-Q4,FCC_E011,federal_employee,20.9,program_staff,Media_Bureau,3,migration,12,6,50.2,2,7.28,8.04,7.86,8.21,3.18,6,0,0,1,0,1,2,4.7,4.65,6.16,8.23,7.36,7.13,1,7.11,6.88,0.27
2015-Q4,FCC_E012,contractor,19.8,administrative,Office_of_Communications,2,migration,8,5,50.2,2,7.83,5.37,6.26,9.06,6.0,8,1,0,1,0,0,3,3.91,3.73,5.65,8.32,5.61,5.74,1,7.85,8.58,0.13
2015-Q4,FCC_E013,contractor,15.0,program_staff,Office_of_Communications,7,migration,10,4,50.2,2,5.53,6.78,4.93,7.37,6.0,6,2,1,1,1,0,2,7.82,6.27,6.53,6.21,6.46,5.83,0,5.67,4.72,0.15
2015-Q4,FCC_E014,federal_employee,11.8,program_staff,Media_Bureau,2,migration,8,3,50.2,2,8.23,7.05,8.8,7.17,2.24,8,1,0,1,0,0,4,8.52,8.36,5.54,7.33,5.99,4.35,1,7.11,6.99,0.41
2015-Q4,FCC_E015,federal_employee,6.5,IT_staff,Wireless_Telecommunications,3,migration,5,5,50.2,2,8.0,8.45,5.65,8.48,5.39,4,0,1,1,0,0,1,8.36,6.47,6.29,2.11,5.16,3.84,0,6.73,7.05,0.05
2015-Q4,FCC_E016,federal_employee,22.1,administrative,Office_of_Legislative_Affairs,2,migration,6,4,50.2,2,6.33,7.0,4.62,9.46,6.54,5,1,1,0,0,0,1,6.29,6.31,6.51,7.06,5.6,5.78,0,7.42,4.74,0.11
2015-Q4,FCC_E017,federal_employee,14.4,administrative,Office_of_Economics_Analytics,4,migration,12,4,50.2,2,6.45,7.45,4.66,8.1,6.9,6,1,1,1,0,0,3,5.87,7.98,6.32,6.38,6.96,6.1,0,6.2,6.36,0.39
2015-Q4,FCC_E018,federal_employee,13.0,IT_staff,Office_of_General_Counsel,6,migration,8,5,50.2,2,7.0,7.75,7.6,9.06,3.58,3,1,0,0,1,1,4,6.11,6.01,5.65,3.88,6.62,4.95,1,6.12,6.02,0.38
2015-Q4,FCC_E019,federal_employee,22.6,program_staff,International_Bureau,1,migration,8,6,50.2,2,6.97,8.47,7.47,9.5,2.95,6,0,0,0,0,1,1,6.25,5.1,5.24,5.41,7.16,4.97,1,5.47,5.34,0.01
2015-Q4,FCC_E020,federal_employee,10.1,policy_analyst,Public_Safety,1,migration,5,4,50.2,2,6.11,8.84,6.76,5.71,4.58,5,0,0,0,0,0,2,5.32,6.84,5.83,5.83,5.73,7.69,1,4.99,7.71,0.09
2015-Q4,FCC_E021,federal_employee,20.5,program_staff,Office_of_General_Counsel,3,migration,8,2,50.2,2,5.24,7.81,7.11,8.32,3.73,9,2,0,0,1,1,1,8.42,5.21,6.42,3.48,5.86,5.63,1,6.27,4.75,0.17
2015-Q4,FCC_E022,federal_employee,17.3,IT_staff,Media_Bureau,3,migration,6,3,50.2,2,8.88,6.69,7.55,8.34,3.01,5,2,1,1,0,1,3,5.7,8.01,6.97,4.23,5.44,7.09,1,8.18,6.26,0.42
2015-Q4,FCC_E023,federal_employee,9.3,administrative,Office_of_Communications,4,migration,12,6,50.2,2,3.76,6.9,6.16,8.97,5.63,4,0,1,1,0,0,1,3.58,7.5,5.32,5.92,6.87,6.09,1,8.3,6.19,0.1
2015-Q4,FCC_E024,federal_employee,15.0,policy_analyst,Media_Bureau,5,migration,8,5,50.2,2,6.72,7.32,5.03,6.69,6.14,5,1,0,0,0,0,2,5.86,4.7,6.83,5.33,4.79,4.45,1,4.87,4.59,0.14
2015-Q4,FCC_E025,federal_employee,21.3,program_staff,Administrative_Operations,2,migration,8,4,50.2,2,7.95,7.7,6.26,8.33,5.01,8,1,1,0,1,0,3,7.77,5.03,6.51,6.06,3.52,9.08,0,8.57,8.16,0.17
2015-Q4,FCC_E026,contractor,20.0,field_operations,Office_of_Strategic_Planning,8,migration,9,5,50.2,2,4.87,8.03,3.37,6.32,7.7,6,1,1,1,0,0,2,6.2,5.77,7.96,6.13,3.69,3.95,1,7.49,7.51,0.27
2015-Q4,FCC_E027,federal_employee,24.5,field_operations,Administrative_Operations,3,migration,10,6,50.2,2,6.54,7.95,5.43,8.94,5.11,4,1,1,1,1,0,4,5.38,6.54,6.29,5.37,5.75,5.47,1,6.62,7.02,0.25
2015-Q4,FCC_E028,federal_employee,17.5,program_staff,Wireline_Competition,1,migration,10,7,50.2,2,8.52,8.41,5.51,8.69,6.45,5,0,1,1,0,0,2,6.59,6.86,6.79,6.18,4.48,8.57,1,5.04,5.83,0.01
2015-Q4,FCC_E029,federal_employee,35.7,field_operations,Media_Bureau,2,migration,12,2,50.2,2,6.46,7.31,5.82,9.11,5.34,9,1,0,1,0,0,1,5.96,8.61,5.48,6.44,6.98,5.45,0,7.16,6.7,0.38
2015-Q4,FCC_E030,federal_employee,10.0,program_staff,Office_of_Communications,2,migration,10,5,50.2,2,6.67,7.79,5.47,7.66,5.72,5,0,1,1,0,0,4,6.06,6.17,6.24,4.33,7.4,6.4,0,6.62,4.88,1.02
2015-Q4,FCC_E031,federal_employee,13.1,administrative,Office_of_Managing_Director,4,migration,9,6,50.2,2,4.29,8.0,6.13,6.99,4.74,9,2,0,1,1,0,2,7.65,6.39,5.77,6.42,9.32,4.98,0,7.26,6.76,0.56
2015-Q4,FCC_E032,federal_employee,15.1,administrative,International_Bureau,6,migration,5,3,50.2,2,5.45,6.78,4.66,8.28,5.67,9,2,0,1,0,0,3,8.26,6.91,6.04,5.03,4.47,4.65,0,7.67,4.94,0.4
2015-Q4,FCC_E033,federal_employee,7.0,administrative,Wireless_Telecommunications,7,migration,11,4,50.2,2,7.49,6.69,7.94,6.67,2.56,6,0,0,1,0,1,2,5.85,6.87,6.67,5.32,5.47,4.96,1,7.0,5.28,0.18
2015-Q4,FCC_E034,contractor,21.2,IT_staff,International_Bureau,6,migration,6,5,50.2,2,7.62,7.61,8.09,9.0,1.3,6,0,0,0,0,1,2,8.54,5.07,5.65,6.5,6.28,7.16,0,5.02,4.84,1.41
2015-Q4,FCC_E035,contractor,20.5,field_operations,Wireless_Telecommunications,2,migration,11,5,50.2,2,6.0,6.87,5.68,9.39,5.46,7,0,0,0,0,0,3,5.95,7.38,4.8,4.4,6.89,8.96,0,5.49,6.67,0.09
2015-Q4,FCC_E036,contractor,16.1,program_staff,Office_of_Strategic_Planning,5,migration,9,6,50.2,2,6.21,8.39,5.52,7.8,5.86,5,1,1,1,0,0,3,5.48,4.45,6.93,5.81,8.48,6.11,0,5.87,5.97,0.07
2015-Q4,FCC_E037,federal_employee,12.3,IT_staff,Office_of_Communications,5,migration,8,5,50.2,2,8.36,8.65,6.75,7.43,4.26,4,0,0,0,0,0,2,6.91,3.84,6.09,6.93,4.64,6.79,1,6.5,6.2,0.67
2015-Q4,FCC_E038,federal_employee,6.5,IT_staff,Office_of_General_Counsel,4,migration,7,3,50.2,2,7.17,9.12,5.6,8.11,5.79,6,2,1,0,1,0,3,5.98,5.54,5.86,6.36,5.78,6.39,1,5.81,7.86,0.13
2015-Q4,FCC_E039,contractor,12.1,administrative,Consumer_Governmental_Affairs,4,migration,8,4,50.2,2,6.77,8.59,6.63,4.56,5.01,8,2,1,0,0,0,4,7.5,5.4,7.64,7.42,5.95,5.81,1,6.91,5.59,0.09
